Unnamed: 0,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4
4144.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
4145.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4146.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
4147.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
4148.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
4149.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4150.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
4151.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
4152.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4153.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4154.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
4155.0,Jaundice,itching, vomiting, fatigue, weight_loss
4156.0,Malaria, chills, vomiting, high_fever, sweating
4157.0,Chicken pox,itching, skin_rash, fatigue, lethargy
4158.0,Dengue, skin_rash, chills, joint_pain, vomiting
4159.0,Typhoid, chills, vomiting, fatigue, high_fever
4160.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
4161.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
4162.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
4163.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
4164.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
4165.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
4166.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
4167.0,Common Cold, continuous_sneezing, chills, fatigue, cough
4168.0,Pneumonia, chills, fatigue, cough, high_fever
4169.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
4170.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
4171.0,Varicose veins, fatigue, cramps, bruising, obesity
4172.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
4173.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
4174.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4175.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
4176.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
4177.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
4178.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4179.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4180.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4181.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4182.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4183.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4184.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4185.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
4186.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4187.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
4188.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
4189.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
4190.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4191.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
4192.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
4193.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4194.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4195.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
4196.0,Jaundice,itching, vomiting, fatigue, weight_loss
4197.0,Malaria, chills, vomiting, high_fever, sweating
4198.0,Chicken pox,itching, skin_rash, fatigue, lethargy
4199.0,Dengue, skin_rash, chills, joint_pain, vomiting
4200.0,Typhoid, chills, vomiting, fatigue, high_fever
4201.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
4202.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
4203.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
4204.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
4205.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
4206.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
4207.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
4208.0,Common Cold, continuous_sneezing, chills, fatigue, cough
4209.0,Pneumonia, chills, fatigue, cough, high_fever
4210.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
4211.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
4212.0,Varicose veins, fatigue, cramps, bruising, obesity
4213.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
4214.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
4215.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4216.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
4217.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
4218.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
4219.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4220.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4221.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4222.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4223.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4224.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4225.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4226.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
4227.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4228.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
4229.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
4230.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
4231.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4232.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
4233.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
4234.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4235.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4236.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
4237.0,Jaundice,itching, vomiting, fatigue, weight_loss
4238.0,Malaria, chills, vomiting, high_fever, sweating
4239.0,Chicken pox,itching, skin_rash, fatigue, lethargy
4240.0,Dengue, skin_rash, chills, joint_pain, vomiting
4241.0,Typhoid, chills, vomiting, fatigue, high_fever
4242.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
4243.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
4244.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
4245.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
4246.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
4247.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
4248.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
4249.0,Common Cold, continuous_sneezing, chills, fatigue, cough
4250.0,Pneumonia, chills, fatigue, cough, high_fever
4251.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
4252.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
4253.0,Varicose veins, fatigue, cramps, bruising, obesity
4254.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
4255.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
4256.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4257.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
4258.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
4259.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
4260.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4261.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4262.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4263.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4264.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4265.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4266.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4267.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
4268.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4269.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
4270.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
4271.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
4272.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4273.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
4274.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
4275.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4276.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4277.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
4278.0,Jaundice,itching, vomiting, fatigue, weight_loss
4279.0,Malaria, chills, vomiting, high_fever, sweating
4280.0,Chicken pox,itching, skin_rash, fatigue, lethargy
4281.0,Dengue, skin_rash, chills, joint_pain, vomiting
4282.0,Typhoid, chills, vomiting, fatigue, high_fever
4283.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
4284.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
4285.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
4286.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
4287.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
4288.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
4289.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
4290.0,Common Cold, continuous_sneezing, chills, fatigue, cough
4291.0,Pneumonia, chills, fatigue, cough, high_fever
4292.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
4293.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
4294.0,Varicose veins, fatigue, cramps, bruising, obesity
4295.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
4296.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
4297.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4298.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
4299.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
4300.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
4301.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4302.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4303.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4304.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4305.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4306.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4307.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4308.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
4309.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4310.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
4311.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
4312.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
4313.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4314.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
4315.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
4316.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4317.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4318.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
4319.0,Jaundice,itching, vomiting, fatigue, weight_loss
4320.0,Malaria, chills, vomiting, high_fever, sweating
4321.0,Chicken pox,itching, skin_rash, fatigue, lethargy
4322.0,Dengue, skin_rash, chills, joint_pain, vomiting
4323.0,Typhoid, chills, vomiting, fatigue, high_fever
4324.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
4325.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
4326.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
4327.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
4328.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
4329.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
4330.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
4331.0,Common Cold, continuous_sneezing, chills, fatigue, cough
4332.0,Pneumonia, chills, fatigue, cough, high_fever
4333.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
4334.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
4335.0,Varicose veins, fatigue, cramps, bruising, obesity
4336.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
4337.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
4338.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4339.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
4340.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
4341.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
4342.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4343.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4344.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4345.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4346.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4347.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4348.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4349.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
4350.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4351.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
4352.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
4353.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
4354.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4355.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
4356.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
4357.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4358.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4359.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
4360.0,Jaundice,itching, vomiting, fatigue, weight_loss
4361.0,Malaria, chills, vomiting, high_fever, sweating
4362.0,Chicken pox,itching, skin_rash, fatigue, lethargy
4363.0,Dengue, skin_rash, chills, joint_pain, vomiting
4364.0,Typhoid, chills, vomiting, fatigue, high_fever
4365.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
4366.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
4367.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
4368.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
4369.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
4370.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
4371.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
4372.0,Common Cold, continuous_sneezing, chills, fatigue, cough
4373.0,Pneumonia, chills, fatigue, cough, high_fever
4374.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
4375.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
4376.0,Varicose veins, fatigue, cramps, bruising, obesity
4377.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
4378.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
4379.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4380.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
4381.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
4382.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
4383.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4384.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4385.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4386.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4387.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
